product_name	step_number	step_name	qty	step_ct
A005-MA	80.016	A005-R1-TRIM3-EDGE-2D-SCAN	2	12.0
A005-MA	80.016	A005-R1-TRIM3-EDGE-2D-SCAN	3	18.0
A005-MA	80.016	A005-R1-TRIM3-EDGE-2D-SCAN	4	24.0
A005-MA	80.016	A005-R1-TRIM3-EDGE-2D-SCAN	5	30.0
A005-MA	80.016	A005-R1-TRIM3-EDGE-2D-SCAN	6	36.0
A005-MA	80.016	A005-R1-TRIM3-EDGE-2D-SCAN	7	42.0
A005-MA	80.016	A005-R1-TRIM3-EDGE-2D-SCAN	8	48.0
A005-MA	80.016	A005-R1-TRIM3-EDGE-2D-SCAN	9	54.0
A005-MA	80.016	A005-R1-TRIM3-EDGE-2D-SCAN	10	60.0
A005-MA	80.016	A005-R1-TRIM3-EDGE-2D-SCAN	11	66.0
A005-MA	80.016	A005-R1-TRIM3-EDGE-2D-SCAN	12	72.0
A005-MA	80.016	A005-R1-TRIM3-EDGE-2D-SCAN	13	78.0
A005-MA	80.017	A005-R1-DB2-EDGE-DATA-REVIEW	1	4.08
A005-MA	80.017	A005-R1-DB2-EDGE-DATA-REVIEW	2	4.44
A005-MA	80.017	A005-R1-DB2-EDGE-DATA-REVIEW	3	4.8
A005-MA	80.017	A005-R1-DB2-EDGE-DATA-REVIEW	4	5.16
A005-MA	80.017	A005-R1-DB2-EDGE-DATA-REVIEW	5	5.52
A005-MA	80.017	A005-R1-DB2-EDGE-DATA-REVIEW	6	5.88
A005-MA	80.017	A005-R1-DB2-EDGE-DATA-REVIEW	7	6.24
A005-MA	80.017	A005-R1-DB2-EDGE-DATA-REVIEW	8	6.6
A005-MA	80.017	A005-R1-DB2-EDGE-DATA-REVIEW	9	6.96
A005-MA	80.017	A005-R1-DB2-EDGE-DATA-REVIEW	10	7.32
A005-MA	80.017	A005-R1-DB2-EDGE-DATA-REVIEW	11	7.68
A005-MA	80.017	A005-R1-DB2-EDGE-DATA-REVIEW	12	8.04
A005-MA	80.017	A005-R1-DB2-EDGE-DATA-REVIEW	13	8.4
A005-MA	80.018	A005-R1-DB2-POST-AOI-SCRB	1	8.52
A005-MA	80.018	A005-R1-DB2-POST-AOI-SCRB	2	14.16
A005-MA	80.018	A005-R1-DB2-POST-AOI-SCRB	3	19.8
A005-MA	80.018	A005-R1-DB2-POST-AOI-SCRB	4	25.44
A005-MA	80.018	A005-R1-DB2-POST-AOI-SCRB	5	31.08
A005-MA	80.018	A005-R1-DB2-POST-AOI-SCRB	6	36.72
A005-MA	80.018	A005-R1-DB2-POST-AOI-SCRB	7	42.36
A005-MA	80.018	A005-R1-DB2-POST-AOI-SCRB	8	48.0
A005-MA	80.018	A005-R1-DB2-POST-AOI-SCRB	9	53.64
A005-MA	80.018	A005-R1-DB2-POST-AOI-SCRB	10	59.28
A005-MA	80.018	A005-R1-DB2-POST-AOI-SCRB	11	64.92
A005-MA	80.018	A005-R1-DB2-POST-AOI-SCRB	12	70.56
A005-MA	80.018	A005-R1-DB2-POST-AOI-SCRB	13	76.2
A005-MA	80.019	A005-R1-DB2-AOI-SPLIT	1	1.92
A005-MA	80.019	A005-R1-DB2-AOI-SPLIT	2	2.76
A005-MA	80.019	A005-R1-DB2-AOI-SPLIT	3	3.6
A005-MA	80.019	A005-R1-DB2-AOI-SPLIT	4	4.44
A005-MA	80.019	A005-R1-DB2-AOI-SPLIT	5	5.28
A005-MA	80.019	A005-R1-DB2-AOI-SPLIT	6	6.12
A005-MA	80.019	A005-R1-DB2-AOI-SPLIT	7	6.96
A005-MA	80.019	A005-R1-DB2-AOI-SPLIT	8	7.8
A005-MA	80.019	A005-R1-DB2-AOI-SPLIT	9	8.64
A005-MA	80.019	A005-R1-DB2-AOI-SPLIT	10	9.48
A005-MA	80.019	A005-R1-DB2-AOI-SPLIT	11	10.32
A005-MA	80.019	A005-R1-DB2-AOI-SPLIT	12	11.16
A005-MA	80.019	A005-R1-DB2-AOI-SPLIT	13	12.0
A005-MA	80.020	A005-R1-TRIM3-2D-SCAN	1	15.0
A005-MA	80.020	A005-R1-TRIM3-2D-SCAN	2	30.0
A005-MA	80.020	A005-R1-TRIM3-2D-SCAN	3	45.0
A005-MA	80.020	A005-R1-TRIM3-2D-SCAN	4	60.0
A005-MA	80.020	A005-R1-TRIM3-2D-SCAN	5	75.0
A005-MA	80.020	A005-R1-TRIM3-2D-SCAN	6	90.0
A005-MA	80.020	A005-R1-TRIM3-2D-SCAN	7	105.0
A005-MA	80.020	A005-R1-TRIM3-2D-SCAN	8	120
A005-MA	80.020	A005-R1-TRIM3-2D-SCAN	9	135.0
A005-MA	80.020	A005-R1-TRIM3-2D-SCAN	10	150.0
A005-MA	80.020	A005-R1-TRIM3-2D-SCAN	11	165.0
A005-MA	80.020	A005-R1-TRIM3-2D-SCAN	12	180.0
A005-MA	80.020	A005-R1-TRIM3-2D-SCAN	13	195.0
A005-MA	80.021	A005-R1-DB2-DATA-REVIEW	1	23.64
A005-MA	80.021	A005-R1-DB2-DATA-REVIEW	2	30.72
A005-MA	80.021	A005-R1-DB2-DATA-REVIEW	3	37.8
A005-MA	80.021	A005-R1-DB2-DATA-REVIEW	4	44.88
A005-MA	80.021	A005-R1-DB2-DATA-REVIEW	5	51.96
A005-MA	80.021	A005-R1-DB2-DATA-REVIEW	6	59.04
A005-MA	80.021	A005-R1-DB2-DATA-REVIEW	7	66.12
A005-MA	80.021	A005-R1-DB2-DATA-REVIEW	8	73.2
A005-MA	80.021	A005-R1-DB2-DATA-REVIEW	9	80.28
A005-MA	80.021	A005-R1-DB2-DATA-REVIEW	10	87.36
A005-MA	80.021	A005-R1-DB2-DATA-REVIEW	11	94.44
A005-MA	80.021	A005-R1-DB2-DATA-REVIEW	12	101.52
A005-MA	80.021	A005-R1-DB2-DATA-REVIEW	13	108.6
A005-MA	80.022	A005-R1-DB2-REPORT	1	0.0
A005-MA	80.022	A005-R1-DB2-REPORT	2	0.0
A005-MA	80.022	A005-R1-DB2-REPORT	3	0
A005-MA	80.022	A005-R1-DB2-REPORT	4	0.0
A005-MA	80.022	A005-R1-DB2-REPORT	5	0.0
A005-MA	80.022	A005-R1-DB2-REPORT	6	0.0
A005-MA	80.022	A005-R1-DB2-REPORT	7	0.0
A005-MA	80.022	A005-R1-DB2-REPORT	8	0
A005-MA	80.022	A005-R1-DB2-REPORT	9	0.0
A005-MA	80.022	A005-R1-DB2-REPORT	10	0.0
A005-MA	80.022	A005-R1-DB2-REPORT	11	0.0
A005-MA	80.022	A005-R1-DB2-REPORT	12	0.0
A005-MA	80.022	A005-R1-DB2-REPORT	13	0
A005-MA	80.023	A005-R1-DB2-MERGE-MAP-CHECK	1	0.0
A005-MA	80.023	A005-R1-DB2-MERGE-MAP-CHECK	2	0.0
A005-MA	80.023	A005-R1-DB2-MERGE-MAP-CHECK	3	0
A005-MA	80.023	A005-R1-DB2-MERGE-MAP-CHECK	4	0.0
A005-MA	80.023	A005-R1-DB2-MERGE-MAP-CHECK	5	0.0
A005-MA	80.023	A005-R1-DB2-MERGE-MAP-CHECK	6	0.0
A005-MA	80.023	A005-R1-DB2-MERGE-MAP-CHECK	7	0.0
A005-MA	80.023	A005-R1-DB2-MERGE-MAP-CHECK	8	0
A005-MA	80.023	A005-R1-DB2-MERGE-MAP-CHECK	9	0.0
A005-MA	80.023	A005-R1-DB2-MERGE-MAP-CHECK	10	0.0
A005-MA	80.023	A005-R1-DB2-MERGE-MAP-CHECK	11	0.0
A005-MA	80.023	A005-R1-DB2-MERGE-MAP-CHECK	12	0.0
A005-MA	80.023	A005-R1-DB2-MERGE-MAP-CHECK	13	0
A005-MA	80.024	A005-R1-DB2-MAP-DISPOSAL	1	0.0
A005-MA	80.024	A005-R1-DB2-MAP-DISPOSAL	2	0.0
A005-MA	80.024	A005-R1-DB2-MAP-DISPOSAL	3	0
A005-MA	80.024	A005-R1-DB2-MAP-DISPOSAL	4	0.0
A005-MA	80.024	A005-R1-DB2-MAP-DISPOSAL	5	0.0
A005-MA	80.024	A005-R1-DB2-MAP-DISPOSAL	6	0.0
A005-MA	80.024	A005-R1-DB2-MAP-DISPOSAL	7	0.0
A005-MA	80.024	A005-R1-DB2-MAP-DISPOSAL	8	0
A005-MA	80.024	A005-R1-DB2-MAP-DISPOSAL	9	0.0
A005-MA	80.024	A005-R1-DB2-MAP-DISPOSAL	10	0.0
A005-MA	80.024	A005-R1-DB2-MAP-DISPOSAL	11	0.0
A005-MA	80.024	A005-R1-DB2-MAP-DISPOSAL	12	0.0
A005-MA	80.024	A005-R1-DB2-MAP-DISPOSAL	13	0
A005-MA	80.025	A005-R1-DB2-TRAN	1	1.92
A005-MA	80.025	A005-R1-DB2-TRAN	2	2.76
A005-MA	80.025	A005-R1-DB2-TRAN	3	3.6
A005-MA	80.025	A005-R1-DB2-TRAN	4	4.44
A005-MA	80.025	A005-R1-DB2-TRAN	5	5.28
A005-MA	80.025	A005-R1-DB2-TRAN	6	6.12
A005-MA	80.025	A005-R1-DB2-TRAN	7	6.96
A005-MA	80.025	A005-R1-DB2-TRAN	8	7.8
A005-MA	80.025	A005-R1-DB2-TRAN	9	8.64
A005-MA	80.025	A005-R1-DB2-TRAN	10	9.48
A005-MA	80.025	A005-R1-DB2-TRAN	11	10.32
A005-MA	80.025	A005-R1-DB2-TRAN	12	11.16
A005-MA	80.025	A005-R1-DB2-TRAN	13	12.0
A005-P1	10.001	A005-P1-FC-BANK	1	0.6
A005-P1	10.001	A005-P1-FC-BANK	2	0.6
A005-P1	10.001	A005-P1-FC-BANK	3	0.6
A005-P1	10.001	A005-P1-FC-BANK	4	0.6
A005-P1	10.001	A005-P1-FC-BANK	5	0.6
A005-P1	10.001	A005-P1-FC-BANK	6	0.6
A005-P1	10.001	A005-P1-FC-BANK	7	0.6
A005-P1	10.001	A005-P1-FC-BANK	8	0.6
A005-P1	10.001	A005-P1-FC-BANK	9	0.72
A005-P1	10.001	A005-P1-FC-BANK	10	0.84
A005-P1	10.001	A005-P1-FC-BANK	11	0.96
A005-P1	10.001	A005-P1-FC-BANK	12	1.08
A005-P1	10.001	A005-P1-FC-BANK	13	1.2
A005-P1	10.002	A005-P1-FC-DUMMY	1	0.6
A005-P1	10.002	A005-P1-FC-DUMMY	2	0.6
A005-P1	10.002	A005-P1-FC-DUMMY	3	0.6
A005-P1	10.002	A005-P1-FC-DUMMY	4	0.6
A005-P1	10.002	A005-P1-FC-DUMMY	5	0.6
A005-P1	10.002	A005-P1-FC-DUMMY	6	0.6
A005-P1	10.002	A005-P1-FC-DUMMY	7	0.6
A005-P1	10.002	A005-P1-FC-DUMMY	8	0.6
A005-P1	10.002	A005-P1-FC-DUMMY	9	0.72
A005-P1	10.002	A005-P1-FC-DUMMY	10	0.84
A005-P1	10.002	A005-P1-FC-DUMMY	11	0.96
A005-P1	10.002	A005-P1-FC-DUMMY	12	1.08
A005-P1	10.002	A005-P1-FC-DUMMY	13	1.2
A005-P1	10.003	A005-P1-FC-REFLOW	1	90.6
A005-P1	10.003	A005-P1-FC-REFLOW	2	125.4
A005-P1	10.003	A005-P1-FC-REFLOW	3	160.2
A005-P1	10.003	A005-P1-FC-REFLOW	4	195.0
A005-P1	10.003	A005-P1-FC-REFLOW	5	229.8
A005-P1	10.003	A005-P1-FC-REFLOW	6	264.6
A005-P1	10.003	A005-P1-FC-REFLOW	7	299.4
A005-P1	10.003	A005-P1-FC-REFLOW	8	334.2
A005-P1	10.003	A005-P1-FC-REFLOW	9	369.0
A005-P1	10.003	A005-P1-FC-REFLOW	10	403.8
A005-P1	10.003	A005-P1-FC-REFLOW	11	438.6
A005-P1	10.003	A005-P1-FC-REFLOW	12	473.4
A005-P1	10.003	A005-P1-FC-REFLOW	13	508.2
A005-P1	10.004	A005-P1-FC-DEFLUX	1	44.52
A005-P1	10.004	A005-P1-FC-DEFLUX	2	67.56
A005-P1	10.004	A005-P1-FC-DEFLUX	3	90.6
A005-P1	10.004	A005-P1-FC-DEFLUX	4	113.64
A005-P1	10.004	A005-P1-FC-DEFLUX	5	136.68
A005-P1	10.004	A005-P1-FC-DEFLUX	6	159.72
A005-P1	10.004	A005-P1-FC-DEFLUX	7	182.76
A005-P1	10.004	A005-P1-FC-DEFLUX	8	205.8
A005-P1	10.004	A005-P1-FC-DEFLUX	9	226.92
A005-P1	10.004	A005-P1-FC-DEFLUX	10	248.04
A005-P1	10.004	A005-P1-FC-DEFLUX	11	269.16
A005-P1	10.004	A005-P1-FC-DEFLUX	12	290.28
A005-P1	10.004	A005-P1-FC-DEFLUX	13	311.4
A005-P1	10.005	A005-P1-FC-SOH-MEAS	1	38.52
A005-P1	10.005	A005-P1-FC-SOH-MEAS	2	44.76
A005-P1	10.005	A005-P1-FC-SOH-MEAS	3	51.0
A005-P1	10.005	A005-P1-FC-SOH-MEAS	4	57.24
A005-P1	10.005	A005-P1-FC-SOH-MEAS	5	63.48
A005-P1	10.005	A005-P1-FC-SOH-MEAS	6	69.72
A005-P1	10.005	A005-P1-FC-SOH-MEAS	7	75.96
A005-P1	10.005	A005-P1-FC-SOH-MEAS	8	82.2
A005-P1	10.005	A005-P1-FC-SOH-MEAS	9	88.32
A005-P1	10.005	A005-P1-FC-SOH-MEAS	10	94.44
A005-P1	10.005	A005-P1-FC-SOH-MEAS	11	100.56
A005-P1	10.005	A005-P1-FC-SOH-MEAS	12	106.68
A005-P1	10.005	A005-P1-FC-SOH-MEAS	13	112.8
A005-P1	10.006	A005-P1-FC-GAP-MEAS	1	13.56
A005-P1	10.006	A005-P1-FC-GAP-MEAS	2	14.28
A005-P1	10.006	A005-P1-FC-GAP-MEAS	3	15.0
A005-P1	10.006	A005-P1-FC-GAP-MEAS	4	15.72
A005-P1	10.006	A005-P1-FC-GAP-MEAS	5	16.44
A005-P1	10.006	A005-P1-FC-GAP-MEAS	6	17.16
A005-P1	10.006	A005-P1-FC-GAP-MEAS	7	17.88
A005-P1	10.006	A005-P1-FC-GAP-MEAS	8	18.6
A005-P1	10.006	A005-P1-FC-GAP-MEAS	9	19.32
A005-P1	10.006	A005-P1-FC-GAP-MEAS	10	20.04
A005-P1	10.006	A005-P1-FC-GAP-MEAS	11	20.76
A005-P1	10.006	A005-P1-FC-GAP-MEAS	12	21.48
A005-P1	10.006	A005-P1-FC-GAP-MEAS	13	22.2
A005-P1	10.007	A005-P1-FC-INSP	1	3.0
A005-P1	10.007	A005-P1-FC-INSP	2	4.2
A005-P1	10.007	A005-P1-FC-INSP	3	5.4
A005-P1	10.007	A005-P1-FC-INSP	4	6.6
A005-P1	10.007	A005-P1-FC-INSP	5	7.8
A005-P1	10.007	A005-P1-FC-INSP	6	9.0
A005-P1	10.007	A005-P1-FC-INSP	7	10.2
A005-P1	10.007	A005-P1-FC-INSP	8	11.4
A005-P1	10.007	A005-P1-FC-INSP	9	12.72
A005-P1	10.007	A005-P1-FC-INSP	10	14.04
A005-P1	10.007	A005-P1-FC-INSP	11	15.36
A005-P1	10.007	A005-P1-FC-INSP	12	16.68
A005-P1	10.007	A005-P1-FC-INSP	13	18.0
A005-P1	10.008	A005-P1-FC-INSP-REV	1	7.2
A005-P1	10.008	A005-P1-FC-INSP-REV	2	7.2
A005-P1	10.008	A005-P1-FC-INSP-REV	3	7.2
A005-P1	10.008	A005-P1-FC-INSP-REV	4	7.2
A005-P1	10.008	A005-P1-FC-INSP-REV	5	7.2
A005-P1	10.008	A005-P1-FC-INSP-REV	6	7.2
A005-P1	10.008	A005-P1-FC-INSP-REV	7	7.2
A005-P1	10.008	A005-P1-FC-INSP-REV	8	7.2
A005-P1	10.008	A005-P1-FC-INSP-REV	9	7.2
A005-P1	10.008	A005-P1-FC-INSP-REV	10	7.2
A005-P1	10.008	A005-P1-FC-INSP-REV	11	7.2
A005-P1	10.008	A005-P1-FC-INSP-REV	12	7.2
A005-P1	10.008	A005-P1-FC-INSP-REV	13	7.2
A005-P1	20.001	A005-P1-UF-BAKE	1	122.64
A005-P1	20.001	A005-P1-UF-BAKE	2	123.72
A005-P1	20.001	A005-P1-UF-BAKE	3	124.8
A005-P1	20.001	A005-P1-UF-BAKE	4	125.88
A005-P1	20.001	A005-P1-UF-BAKE	5	126.96
A005-P1	20.001	A005-P1-UF-BAKE	6	128.04
A005-P1	20.001	A005-P1-UF-BAKE	7	129.12
A005-P1	20.001	A005-P1-UF-BAKE	8	130.2
A005-P1	20.001	A005-P1-UF-BAKE	9	131.28
A005-P1	20.001	A005-P1-UF-BAKE	10	132.36
A005-P1	20.001	A005-P1-UF-BAKE	11	133.44
A005-P1	20.001	A005-P1-UF-BAKE	12	134.52
A005-P1	20.001	A005-P1-UF-BAKE	13	135.6
A005-P1	20.002	A005-P1-UF-AUTO-SPLIT	1	0.48
A005-P1	20.002	A005-P1-UF-AUTO-SPLIT	2	0.84
A005-P1	20.002	A005-P1-UF-AUTO-SPLIT	3	1.2
A005-P1	20.002	A005-P1-UF-AUTO-SPLIT	4	1.56
A005-P1	20.002	A005-P1-UF-AUTO-SPLIT	5	1.92
A005-P1	20.002	A005-P1-UF-AUTO-SPLIT	6	2.28
A005-P1	20.002	A005-P1-UF-AUTO-SPLIT	7	2.64
A005-P1	20.002	A005-P1-UF-AUTO-SPLIT	8	3.0
A005-P1	20.002	A005-P1-UF-AUTO-SPLIT	9	3.48
A005-P1	20.002	A005-P1-UF-AUTO-SPLIT	10	3.96
A005-P1	20.002	A005-P1-UF-AUTO-SPLIT	11	4.44
A005-P1	20.002	A005-P1-UF-AUTO-SPLIT	12	4.92
A005-P1	20.002	A005-P1-UF-AUTO-SPLIT	13	5.4
A005-P1	20.003	A005-P1-UF-PLASMA	1	5.16
A005-P1	20.003	A005-P1-UF-PLASMA	2	8.28
A005-P1	20.003	A005-P1-UF-PLASMA	3	11.4
A005-P1	20.003	A005-P1-UF-PLASMA	4	14.52
A005-P1	20.003	A005-P1-UF-PLASMA	5	17.64
A005-P1	20.003	A005-P1-UF-PLASMA	6	20.76
A005-P1	20.003	A005-P1-UF-PLASMA	7	23.88
A005-P1	20.003	A005-P1-UF-PLASMA	8	27.0
A005-P1	20.003	A005-P1-UF-PLASMA	9	30.24
A005-P1	20.003	A005-P1-UF-PLASMA	10	33.48
A005-P1	20.003	A005-P1-UF-PLASMA	11	36.72
A005-P1	20.003	A005-P1-UF-PLASMA	12	39.96
A005-P1	20.003	A005-P1-UF-PLASMA	13	43.2
A005-P1	20.004	A005-P1-UF-DISPENSE	1	38.64
A005-P1	20.004	A005-P1-UF-DISPENSE	2	66.12
A005-P1	20.004	A005-P1-UF-DISPENSE	3	93.6
A005-P1	20.004	A005-P1-UF-DISPENSE	4	121.08
A005-P1	20.004	A005-P1-UF-DISPENSE	5	148.56
A005-P1	20.004	A005-P1-UF-DISPENSE	6	176.04
A005-P1	20.004	A005-P1-UF-DISPENSE	7	203.52
A005-P1	20.004	A005-P1-UF-DISPENSE	8	231.0
A005-P1	20.004	A005-P1-UF-DISPENSE	9	270.0
A005-P1	20.004	A005-P1-UF-DISPENSE	10	309.0
A005-P1	20.004	A005-P1-UF-DISPENSE	11	348.0
A005-P1	20.004	A005-P1-UF-DISPENSE	12	387.0
A005-P1	20.004	A005-P1-UF-DISPENSE	13	426.0
A005-P1	20.005	A005-P1-UF-CURE	1	333.72
A005-P1	20.005	A005-P1-UF-CURE	2	336.36
A005-P1	20.005	A005-P1-UF-CURE	3	339.0
A005-P1	20.005	A005-P1-UF-CURE	4	341.64
A005-P1	20.005	A005-P1-UF-CURE	5	344.28
A005-P1	20.005	A005-P1-UF-CURE	6	346.92
A005-P1	20.005	A005-P1-UF-CURE	7	349.56
A005-P1	20.005	A005-P1-UF-CURE	8	352.2
A005-P1	20.005	A005-P1-UF-CURE	9	354.84
A005-P1	20.005	A005-P1-UF-CURE	10	357.48
A005-P1	20.005	A005-P1-UF-CURE	11	360.12
A005-P1	20.005	A005-P1-UF-CURE	12	362.76
A005-P1	20.005	A005-P1-UF-CURE	13	365.4
A005-P1	20.006	A005-P1-UF-INSP	1	3.6
A005-P1	20.006	A005-P1-UF-INSP	2	4.8
A005-P1	20.006	A005-P1-UF-INSP	3	6.0
A005-P1	20.006	A005-P1-UF-INSP	4	7.2
A005-P1	20.006	A005-P1-UF-INSP	5	8.4
A005-P1	20.006	A005-P1-UF-INSP	6	9.6
A005-P1	20.006	A005-P1-UF-INSP	7	10.8
A005-P1	20.006	A005-P1-UF-INSP	8	12.0
A005-P1	20.006	A005-P1-UF-INSP	9	13.08
A005-P1	20.006	A005-P1-UF-INSP	10	14.16
A005-P1	20.006	A005-P1-UF-INSP	11	15.24
A005-P1	20.006	A005-P1-UF-INSP	12	16.32
A005-P1	20.006	A005-P1-UF-INSP	13	17.4
A005-P1	20.007	A005-P1-UF-INSP-REV	1	6.0
A005-P1	20.007	A005-P1-UF-INSP-REV	2	6.6
A005-P1	20.007	A005-P1-UF-INSP-REV	3	7.2
A005-P1	20.007	A005-P1-UF-INSP-REV	4	7.8
A005-P1	20.007	A005-P1-UF-INSP-REV	5	8.4
A005-P1	20.007	A005-P1-UF-INSP-REV	6	9.0
A005-P1	20.007	A005-P1-UF-INSP-REV	7	9.6
A005-P1	20.007	A005-P1-UF-INSP-REV	8	10.2
A005-P1	20.007	A005-P1-UF-INSP-REV	9	10.8
A005-P1	20.007	A005-P1-UF-INSP-REV	10	11.4
A005-P1	20.007	A005-P1-UF-INSP-REV	11	12.0
A005-P1	20.007	A005-P1-UF-INSP-REV	12	12.6
A005-P1	20.007	A005-P1-UF-INSP-REV	13	13.2
A005-P1	20.008	A005-P1-UF-CREEP-DISTANCE-MEAS	1	40.8
A005-P1	20.008	A005-P1-UF-CREEP-DISTANCE-MEAS	2	70.2
A005-P1	20.008	A005-P1-UF-CREEP-DISTANCE-MEAS	3	99.6
A005-P1	20.008	A005-P1-UF-CREEP-DISTANCE-MEAS	4	129.0
A005-P1	20.008	A005-P1-UF-CREEP-DISTANCE-MEAS	5	158.4
A005-P1	20.008	A005-P1-UF-CREEP-DISTANCE-MEAS	6	187.8
A005-P1	20.008	A005-P1-UF-CREEP-DISTANCE-MEAS	7	217.2
A005-P1	20.008	A005-P1-UF-CREEP-DISTANCE-MEAS	8	246.6
A005-P1	20.008	A005-P1-UF-CREEP-DISTANCE-MEAS	9	275.88
A005-P1	20.008	A005-P1-UF-CREEP-DISTANCE-MEAS	10	305.16
A005-P1	20.008	A005-P1-UF-CREEP-DISTANCE-MEAS	11	334.44
A005-P1	20.008	A005-P1-UF-CREEP-DISTANCE-MEAS	12	363.72
A005-P1	20.008	A005-P1-UF-CREEP-DISTANCE-MEAS	13	393.0
A005-P1	30.001	A005-P1-DAF-DUMMY-DIE	1	12.48
A005-P1	30.001	A005-P1-DAF-DUMMY-DIE	2	22.44
A005-P1	30.001	A005-P1-DAF-DUMMY-DIE	3	32.4
A005-P1	30.001	A005-P1-DAF-DUMMY-DIE	4	42.36
A005-P1	30.001	A005-P1-DAF-DUMMY-DIE	5	52.32
A005-P1	30.001	A005-P1-DAF-DUMMY-DIE	6	62.28
A005-P1	30.001	A005-P1-DAF-DUMMY-DIE	7	72.24
A005-P1	30.001	A005-P1-DAF-DUMMY-DIE	8	82.2
A005-P1	30.001	A005-P1-DAF-DUMMY-DIE	9	92.16
A005-P1	30.001	A005-P1-DAF-DUMMY-DIE	10	102.12
A005-P1	30.001	A005-P1-DAF-DUMMY-DIE	11	112.08
A005-P1	30.001	A005-P1-DAF-DUMMY-DIE	12	122.04
A005-P1	30.001	A005-P1-DAF-DUMMY-DIE	13	132.0
A005-P1	30.002	A005-P1-DAF-CURE	1	207.24
A005-P1	30.002	A005-P1-DAF-CURE	2	209.52
A005-P1	30.002	A005-P1-DAF-CURE	3	211.8
A005-P1	30.002	A005-P1-DAF-CURE	4	214.08
A005-P1	30.002	A005-P1-DAF-CURE	5	216.36
A005-P1	30.002	A005-P1-DAF-CURE	6	218.64
A005-P1	30.002	A005-P1-DAF-CURE	7	220.92
A005-P1	30.002	A005-P1-DAF-CURE	8	223.2
A005-P1	30.002	A005-P1-DAF-CURE	9	225.36
A005-P1	30.002	A005-P1-DAF-CURE	10	227.52
A005-P1	30.002	A005-P1-DAF-CURE	11	229.68
A005-P1	30.002	A005-P1-DAF-CURE	12	231.84
A005-P1	30.002	A005-P1-DAF-CURE	13	234.0
A005-P1	30.003	A005-P1-DAF-INSP	1	3.6
A005-P1	30.003	A005-P1-DAF-INSP	2	4.8
A005-P1	30.003	A005-P1-DAF-INSP	3	6.0
A005-P1	30.003	A005-P1-DAF-INSP	4	7.2
A005-P1	30.003	A005-P1-DAF-INSP	5	8.4
A005-P1	30.003	A005-P1-DAF-INSP	6	9.6
A005-P1	30.003	A005-P1-DAF-INSP	7	10.8
A005-P1	30.003	A005-P1-DAF-INSP	8	12.0
A005-P1	30.003	A005-P1-DAF-INSP	9	13.2
A005-P1	30.003	A005-P1-DAF-INSP	10	14.4
A005-P1	30.003	A005-P1-DAF-INSP	11	15.6
A005-P1	30.003	A005-P1-DAF-INSP	12	16.8
A005-P1	30.003	A005-P1-DAF-INSP	13	18.0
A005-P1	30.004	A005-P1-DAF-INSP-REV	1	7.44
A005-P1	30.004	A005-P1-DAF-INSP-REV	2	8.52
A005-P1	30.004	A005-P1-DAF-INSP-REV	3	9.6
A005-P1	30.004	A005-P1-DAF-INSP-REV	4	10.68
A005-P1	30.004	A005-P1-DAF-INSP-REV	5	11.76
A005-P1	30.004	A005-P1-DAF-INSP-REV	6	12.84
A005-P1	30.004	A005-P1-DAF-INSP-REV	7	13.92
A005-P1	30.004	A005-P1-DAF-INSP-REV	8	15.0
A005-P1	30.004	A005-P1-DAF-INSP-REV	9	15.96
A005-P1	30.004	A005-P1-DAF-INSP-REV	10	16.92
A005-P1	30.004	A005-P1-DAF-INSP-REV	11	17.88
A005-P1	30.004	A005-P1-DAF-INSP-REV	12	18.84
A005-P1	30.004	A005-P1-DAF-INSP-REV	13	19.8
A005-P1	30.005	A005-P1-DAF-SAT	1	180.0
A005-P1	30.005	A005-P1-DAF-SAT	2	360.0
A005-P1	30.005	A005-P1-DAF-SAT	3	540
A005-P1	30.005	A005-P1-DAF-SAT	4	720.0
A005-P1	30.005	A005-P1-DAF-SAT	5	900.0
A005-P1	30.005	A005-P1-DAF-SAT	6	1080.0
A005-P1	30.005	A005-P1-DAF-SAT	7	1260.0
A005-P1	30.005	A005-P1-DAF-SAT	8	1440
A005-P1	30.005	A005-P1-DAF-SAT	9	1620.0
A005-P1	30.005	A005-P1-DAF-SAT	10	1800.0
A005-P1	30.005	A005-P1-DAF-SAT	11	1980.0
A005-P1	30.005	A005-P1-DAF-SAT	12	2160.0
A005-P1	30.005	A005-P1-DAF-SAT	13	2340
A005-P1	30.006	A005-P1-DAF-SAT-REV	1	5.16
A005-P1	30.006	A005-P1-DAF-SAT-REV	2	8.28
A005-P1	30.006	A005-P1-DAF-SAT-REV	3	11.4
A005-P1	30.006	A005-P1-DAF-SAT-REV	4	14.52
A005-P1	30.006	A005-P1-DAF-SAT-REV	5	17.64
A005-P1	30.006	A005-P1-DAF-SAT-REV	6	20.76
A005-P1	30.006	A005-P1-DAF-SAT-REV	7	23.88
A005-P1	30.006	A005-P1-DAF-SAT-REV	8	27.0
A005-P1	30.006	A005-P1-DAF-SAT-REV	9	30.24
A005-P1	30.006	A005-P1-DAF-SAT-REV	10	33.48
A005-P1	30.006	A005-P1-DAF-SAT-REV	11	36.72
A005-P1	30.006	A005-P1-DAF-SAT-REV	12	39.96
A005-P1	30.006	A005-P1-DAF-SAT-REV	13	43.2
A005-P1	30.007	A005-P1-DAF-BAKE	1	122.64
A005-P1	30.007	A005-P1-DAF-BAKE	2	123.72
